# N = 363
# temperature profile at Time = 0
           0 0.00000000e+00 1.00041100e+00
           1 3.90625000e-03 1.00044309e+00
           2 7.81250000e-03 1.00048392e+00
           3 1.17187500e-02 1.00052810e+00
           4 1.56250000e-02 1.00057157e+00
           5 1.95312500e-02 1.00061782e+00
           6 2.34375000e-02 1.00067165e+00
           7 2.73437500e-02 1.00073301e+00
           8 3.12500000e-02 1.00079486e+00
           9 3.51562500e-02 1.00085851e+00
          10 3.90625000e-02 1.00093023e+00
          11 4.29687500e-02 1.00100387e+00
          12 4.68750000e-02 1.00108771e+00
          13 5.07812500e-02 1.00117931e+00
          14 5.46875000e-02 1.00127340e+00
          15 5.85937500e-02 1.00137766e+00
          16 6.25000000e-02 1.00148428e+00
          17 6.64062500e-02 1.00159547e+00
          18 7.03125000e-02 1.00171175e+00
          19 7.42187500e-02 1.00184644e+00
          20 7.81250000e-02 1.00199697e+00
          21 8.20312500e-02 1.00214863e+00
          22 8.59375000e-02 1.00230195e+00
          23 8.98437500e-02 1.00246500e+00
          24 9.37500000e-02 1.00264967e+00
          25 9.76562500e-02 1.00284804e+00
          26 1.01562500e-01 1.00304590e+00
          27 1.05468750e-01 1.00326277e+00
          28 1.09375000e-01 1.00349356e+00
          29 1.13281250e-01 1.00372747e+00
          30 1.17187500e-01 1.00398724e+00
          31 1.21093750e-01 1.00426577e+00
          32 1.25000000e-01 1.00455679e+00
          33 1.28906250e-01 1.00486084e+00
          34 1.32812500e-01 1.00516815e+00
          35 1.36718750e-01 1.00549185e+00
          36 1.40625000e-01 1.00584444e+00
          37 1.44531250e-01 1.00623317e+00
          38 1.48437500e-01 1.00663661e+00
          39 1.52343750e-01 1.00703443e+00
          40 1.56250000e-01 1.00746042e+00
          41 1.60156250e-01 1.00791418e+00
          42 1.64062500e-01 1.00838699e+00
          43 1.67968750e-01 1.00889414e+00
          44 1.71875000e-01 1.00942585e+00
          45 1.75781250e-01 1.00998345e+00
          46 1.79687500e-01 1.01054468e+00
          47 1.83593750e-01 1.01111424e+00
          48 1.87500000e-01 1.01174032e+00
          49 1.91406250e-01 1.01239466e+00
          50 1.95312500e-01 1.01307071e+00
          51 1.99218750e-01 1.01375742e+00
          52 2.03125000e-01 1.01446975e+00
          53 2.07031250e-01 1.01524142e+00
          54 2.10937500e-01 1.01602665e+00
          55 2.14843750e-01 1.01683067e+00
          56 2.18750000e-01 1.01768309e+00
          57 2.22656250e-01 1.01856839e+00
          58 2.26562500e-01 1.01948216e+00
          59 2.30468750e-01 1.02039726e+00
          60 2.34375000e-01 1.02132286e+00
          61 2.38281250e-01 1.02234320e+00
          62 2.42187500e-01 1.02340552e+00
          63 2.46093750e-01 1.02445896e+00
          64 2.50000000e-01 1.02550567e+00
          65 2.53906250e-01 1.02659387e+00
          66 2.57812500e-01 1.02775230e+00
          67 2.61718750e-01 1.02893064e+00
          68 2.65625000e-01 1.03012927e+00
          69 2.69531250e-01 1.03133290e+00
          70 2.73437500e-01 1.03259898e+00
          71 2.77343750e-01 1.03391463e+00
          72 2.81250000e-01 1.03521540e+00
          73 2.85156250e-01 1.03653834e+00
          74 2.89062500e-01 1.03791861e+00
          75 2.92968750e-01 1.03933341e+00
          76 2.96875000e-01 1.04071802e+00
