# N = 46
# temperature profile at Time = 0.990984
           0 0.00000000e+00 1.01846311e+00
           1 3.12500000e-02 1.01852401e+00
           2 6.25000000e-02 1.01885170e+00
           3 9.37500000e-02 1.01973126e+00
           4 1.25000000e-01 1.02148672e+00
           5 1.56250000e-01 1.02454827e+00
           6 1.87500000e-01 1.02990429e+00
           7 2.18750000e-01 1.03798432e+00
           8 2.50000000e-01 1.04714525e+00
           9 2.81250000e-01 1.05575320e+00
          10 3.12500000e-01 1.06307320e+00
          11 3.43750000e-01 1.06786910e+00
          12 3.75000000e-01 1.07066227e+00
          13 4.06250000e-01 1.07204251e+00
          14 4.37500000e-01 1.07248266e+00
          15 4.68750000e-01 1.07266427e+00
          16 5.00000000e-01 1.07260163e+00
          17 5.31250000e-01 1.07225896e+00
          18 5.62500000e-01 1.07130861e+00
          19 5.93750000e-01 1.06889487e+00
          20 6.25000000e-01 1.06414216e+00
          21 6.56250000e-01 1.05695826e+00
          22 6.87500000e-01 1.04786821e+00
          23 7.18750000e-01 1.03773134e+00
          24 7.50000000e-01 1.02764306e+00
          25 7.81250000e-01 1.01908578e+00
          26 8.12500000e-01 1.01309458e+00
          27 8.43750000e-01 1.00859339e+00
          28 8.75000000e-01 1.00543386e+00
          29 9.06250000e-01 1.00339902e+00
          30 9.37500000e-01 1.00191846e+00
          31 9.68750000e-01 1.00106293e+00
          32 1.00000000e+00 1.00045616e+00
          33 1.03125000e+00 1.00010382e+00
          34 1.06250000e+00 1.00005233e+00
          35 1.09375000e+00 1.00002230e+00
          36 1.12500000e+00 1.00000950e+00
          37 1.15625000e+00 1.00000340e+00
          38 1.18750000e+00 1.00000128e+00
          39 1.21875000e+00 1.00000041e+00
          40 1.25000000e+00 1.00000018e+00
          41 1.28125000e+00 1.00000006e+00
          42 1.31250000e+00 1.00000001e+00
          43 1.34375000e+00 1.00000000e+00
          44 1.37500000e+00 1.00000000e+00
          45 1.40625000e+00 0.00000000e+00
