# N = 182
# temperature profile at Time = 0
           0 0.00000000e+00 1.00043679e+00
           1 7.81250000e-03 1.00050699e+00
           2 1.56250000e-02 1.00060328e+00
           3 2.34375000e-02 1.00071501e+00
           4 3.12500000e-02 1.00083333e+00
           5 3.90625000e-02 1.00096742e+00
           6 4.68750000e-02 1.00113411e+00
           7 5.46875000e-02 1.00133702e+00
           8 6.25000000e-02 1.00155471e+00
           9 7.03125000e-02 1.00179273e+00
          10 7.81250000e-02 1.00207625e+00
          11 8.59375000e-02 1.00238322e+00
          12 9.37500000e-02 1.00275221e+00
          13 1.01562500e-01 1.00317579e+00
          14 1.09375000e-01 1.00363364e+00
          15 1.17187500e-01 1.00416430e+00
          16 1.25000000e-01 1.00473126e+00
          17 1.32812500e-01 1.00534661e+00
          18 1.40625000e-01 1.00601400e+00
          19 1.48437500e-01 1.00681601e+00
          20 1.56250000e-01 1.00774363e+00
          21 1.64062500e-01 1.00870924e+00
          22 1.71875000e-01 1.00971365e+00
          23 1.79687500e-01 1.01080899e+00
          24 1.87500000e-01 1.01207971e+00
          25 1.95312500e-01 1.01347386e+00
          26 2.03125000e-01 1.01489121e+00
          27 2.10937500e-01 1.01646932e+00
          28 2.18750000e-01 1.01817109e+00
          29 2.26562500e-01 1.01991418e+00
          30 2.34375000e-01 1.02186509e+00
          31 2.42187500e-01 1.02396767e+00
          32 2.50000000e-01 1.02616944e+00
          33 2.57812500e-01 1.02846794e+00
          34 2.65625000e-01 1.03078256e+00
          35 2.73437500e-01 1.03320507e+00
          36 2.81250000e-01 1.03581827e+00
          37 2.89062500e-01 1.03866207e+00
          38 2.96875000e-01 1.04156417e+00
          39 3.04687500e-01 1.04437043e+00
          40 3.12500000e-01 1.04730707e+00
          41 3.20312500e-01 1.05035387e+00
          42 3.28125000e-01 1.05343326e+00
          43 3.35937500e-01 1.05662255e+00
          44 3.43750000e-01 1.05983754e+00
          45 3.51562500e-01 1.06306335e+00
          46 3.59375000e-01 1.06615850e+00
          47 3.67187500e-01 1.06914164e+00
          48 3.75000000e-01 1.07223599e+00
          49 3.82812500e-01 1.07527081e+00
          50 3.90625000e-01 1.07818973e+00
          51 3.98437500e-01 1.08093747e+00
          52 4.06250000e-01 1.08355731e+00
          53 4.14062500e-01 1.08614065e+00
          54 4.21875000e-01 1.08851092e+00
          55 4.29687500e-01 1.09066904e+00
          56 4.37500000e-01 1.09267894e+00
          57 4.45312500e-01 1.09447568e+00
          58 4.53125000e-01 1.09603469e+00
          59 4.60937500e-01 1.09731530e+00
          60 4.68750000e-01 1.09833236e+00
          61 4.76562500e-01 1.09915592e+00
          62 4.84375000e-01 1.09970716e+00
          63 4.92187500e-01 1.09996310e+00
          64 5.00000000e-01 1.09995483e+00
          65 5.07812500e-01 1.09968393e+00
          66 5.15625000e-01 1.09913583e+00
          67 5.23437500e-01 1.09832327e+00
          68 5.31250000e-01 1.09725963e+00
          69 5.39062500e-01 1.09597522e+00
          70 5.46875000e-01 1.09441287e+00
          71 5.54687500e-01 1.09259301e+00
          72 5.62500000e-01 1.09061600e+00
          73 5.70312500e-01 1.08845154e+00
          74 5.78125000e-01 1.08605022e+00
          75 5.85937500e-01 1.08346482e+00
          76 5.93750000e-01 1.08083375e+00
          77 6.01562500e-01 1.07809015e+00
          78 6.09375000e-01 1.07514848e+00
          79 6.17187500e-01 1.07214249e+00
          80 6.25000000e-01 1.06905448e+00
          81 6.32812500e-01 1.06590673e+00
          82 6.40625000e-01 1.06282143e+00
          83 6.48437500e-01 1.05966395e+00
          84 6.56250000e-01 1.05651209e+00
